Date,Open,High,Low,Close,Adj Close,Volume
1999-09-09,62.500000,62.562500,61.000000,61.750000,50.605015,448800
1999-09-10,62.375000,63.093700,61.625000,63.093700,51.706181,636300
1999-09-13,62.187500,62.812500,62.000000,62.125000,50.912319,250700
1999-09-14,61.375000,61.375000,58.750000,59.375000,48.658672,1160600
1999-09-15,60.125000,60.125000,58.062500,58.312500,47.787933,970200
1999-09-16,58.562500,59.125000,57.437500,57.687500,47.275730,753200
1999-09-17,58.625000,60.062500,58.500000,60.062500,49.222076,1116700
1999-09-20,60.062500,60.750000,59.500000,60.750000,49.785496,721800
1999-09-21,60.562500,61.750000,58.375000,59.125000,48.453785,2369100
1999-09-22,59.937500,62.000000,59.062500,61.312500,50.246471,1534700
1999-09-23,61.750000,62.250000,60.750000,60.812500,49.836708,889800
1999-09-24,61.062500,62.187500,60.875000,61.937500,50.758671,831400
1999-09-27,62.000000,62.625000,61.250000,61.562500,50.451359,624700
1999-09-28,61.312500,62.250000,61.062500,62.250000,51.014778,819900
1999-09-29,62.375000,62.750000,61.125000,61.437500,50.348923,800900
1999-09-30,61.937500,62.500000,61.000000,61.000000,49.990398,1113400
1999-10-01,61.000000,61.250000,58.312500,59.187500,48.505009,793300
1999-10-04,59.500000,61.687500,59.500000,61.687500,50.553814,739400
1999-10-05,62.125000,63.250000,61.375000,62.250000,51.014778,1040500
1999-10-06,62.125000,64.000000,61.812500,64.000000,52.448910,944200
1999-10-07,64.000000,64.125000,63.187500,63.187500,51.783070,366300
1999-10-08,62.500000,63.937500,61.875000,63.937500,52.397713,488800
1999-10-11,63.750000,63.937500,63.500000,63.687500,52.192822,229300
1999-10-12,63.687500,63.750000,62.750000,62.937500,51.578205,644200
1999-10-13,62.375000,62.625000,60.687500,61.000000,49.990398,393000
1999-10-14,60.500000,62.562500,58.875000,62.000000,50.809902,1016000
1999-10-15,60.500000,60.625000,58.250000,59.750000,48.965984,1088000
1999-10-18,60.250000,60.250000,57.937500,59.250000,48.556236,732700
1999-10-19,59.500000,61.000000,59.500000,60.375000,49.478184,1082700
1999-10-20,60.500000,62.375000,60.500000,61.750000,50.605015,499800
1999-10-21,61.250000,61.812500,61.125000,61.812500,50.754871,281900
1999-10-22,62.750000,65.750000,62.687500,65.500000,53.782711,1644700
1999-10-25,64.937500,65.000000,63.250000,64.000000,52.551033,665000
1999-10-26,63.500000,64.562500,61.812500,61.812500,50.754871,650200
1999-10-27,62.062500,64.750000,62.000000,64.375000,52.858955,1412500
1999-10-28,64.500000,72.500000,64.500000,72.000000,59.119938,3983400
1999-10-29,72.062500,73.750000,70.187500,71.000000,58.298828,2490500
1999-11-01,70.500000,71.000000,69.312500,69.375000,56.964527,949300
1999-11-02,69.187500,71.750000,69.125000,69.750000,57.272449,543000
1999-11-03,69.812500,69.875000,68.312500,68.750000,56.451332,924000
1999-11-04,69.687500,70.750000,69.437500,70.125000,57.580353,570400
1999-11-05,72.000000,74.312500,71.250000,73.687500,60.505543,1304900
1999-11-08,73.500000,73.500000,72.500000,73.000000,59.941029,651600
1999-11-09,73.500000,73.562500,71.750000,71.875000,59.017254,695600
1999-11-10,71.000000,72.750000,70.625000,71.937500,59.068615,678700
1999-11-11,72.000000,73.500000,71.562500,73.312500,60.197632,574300
1999-11-12,73.937500,79.812500,73.750000,79.750000,65.483559,2227700
1999-11-15,78.750000,79.937500,77.250000,78.000000,64.046585,997100
1999-11-16,78.375000,83.000000,78.375000,82.812500,67.998161,1505100
1999-11-17,81.125000,81.375000,78.562500,79.562500,65.329582,1245400
1999-11-18,79.812500,81.125000,79.250000,80.187500,65.842766,1111500
1999-11-19,80.000000,80.875000,79.625000,79.937500,65.637474,329600
1999-11-22,79.500000,80.250000,78.500000,79.687500,65.432198,329900
1999-11-23,79.937500,80.625000,77.500000,77.750000,63.841324,656300
1999-11-24,77.500000,77.750000,76.750000,77.125000,63.328094,515700
1999-11-26,77.187500,77.750000,76.625000,77.312500,63.482079,107600
1999-11-29,77.250000,77.250000,74.375000,74.500000,61.172695,517900
1999-11-30,74.750000,77.125000,74.500000,75.125000,61.685890,925000
1999-12-01,74.750000,76.187500,74.750000,76.187500,62.558342,500000
1999-12-02,76.250000,77.625000,76.250000,77.500000,63.636032,453600
1999-12-03,78.500000,80.687500,78.375000,79.062500,64.919014,669500
1999-12-06,79.187500,79.312500,76.562500,77.000000,63.225487,295100
1999-12-07,77.250000,80.937500,77.250000,80.937500,66.458603,883100
1999-12-08,81.812500,81.812500,80.000000,80.000000,65.688805,732200
1999-12-09,80.750000,82.250000,79.750000,80.000000,65.688805,1205700
1999-12-10,80.000000,82.437500,79.562500,82.000000,67.331024,1386300
1999-12-13,81.500000,82.937500,81.062500,82.062500,67.382332,938500
1999-12-14,81.437500,81.437500,77.812500,78.750000,64.662437,1105800
1999-12-15,77.750000,79.500000,77.750000,79.437500,65.226906,1073800
1999-12-16,79.187500,79.500000,77.750000,78.562500,64.508469,307900
1999-12-17,78.625000,80.562500,78.437500,80.187500,65.842766,542100
1999-12-20,82.000000,83.625000,80.750000,81.875000,67.228355,1302600
1999-12-21,80.625000,83.000000,79.500000,80.937500,66.458603,1189900
1999-12-22,81.000000,81.375000,79.125000,79.687500,65.432198,526800
1999-12-23,81.000000,82.437500,80.687500,81.000000,66.509918,532000
1999-12-27,80.500000,82.875000,80.500000,82.062500,67.382332,389200
1999-12-28,82.062500,85.687500,82.062500,85.000000,69.794312,821800
1999-12-29,85.500000,88.187500,85.375000,88.000000,72.257713,794800
1999-12-30,90.000000,92.875000,89.562500,92.187500,75.696083,969200
1999-12-31,91.937500,94.812500,91.500000,94.187500,77.338333,383500
2000-01-03,94.187500,94.375000,87.750000,88.312500,72.514275,1822600
2000-01-04,87.000000,87.500000,82.250000,82.750000,67.946861,1647700
2000-01-05,80.875000,81.875000,78.375000,78.875000,64.765038,1516600
2000-01-06,78.625000,84.500000,78.625000,82.250000,67.536285,1845100
2000-01-07,83.062500,83.187500,79.875000,82.562500,67.792885,1127400
2000-01-10,81.750000,84.875000,81.750000,84.375000,69.281143,803100
2000-01-11,85.000000,86.250000,84.562500,84.812500,69.640411,808600
2000-01-12,84.125000,86.000000,83.375000,84.375000,69.281143,916100
2000-01-13,85.125000,85.125000,82.875000,84.500000,69.383820,711000
2000-01-14,85.500000,86.937500,85.312500,85.625000,70.307571,607000
2000-01-18,85.000000,89.125000,84.750000,86.875000,71.333954,1095700
2000-01-19,86.875000,89.375000,86.750000,87.562500,71.898438,636900
2000-01-20,87.000000,87.937500,84.875000,85.937500,70.660980,621800
2000-01-21,86.187500,86.187500,84.562500,85.687500,70.455421,542500
2000-01-24,87.500000,87.500000,81.500000,81.750000,67.217865,712900
2000-01-25,83.000000,84.187500,82.375000,83.875000,68.965103,749300
2000-01-26,84.125000,88.500000,84.125000,88.250000,72.562408,1086600
2000-01-27,88.250000,89.937500,87.625000,89.000000,73.179062,702000
2000-01-28,87.500000,88.000000,86.125000,87.000000,71.534599,776800
2000-01-31,87.000000,91.687500,86.500000,91.625000,75.337448,801800
2000-02-01,92.875000,93.000000,90.500000,91.250000,75.029121,813100
2000-02-02,90.750000,91.625000,88.625000,91.125000,74.926346,964700
2000-02-03,90.000000,91.125000,84.812500,85.375000,70.198479,2213300
2000-02-04,87.250000,87.250000,83.562500,84.687500,69.633186,1451700
2000-02-07,84.437500,86.500000,83.500000,85.750000,70.506805,929800
2000-02-08,85.750000,89.625000,85.750000,89.437500,73.538834,1024800
2000-02-09,89.437500,89.437500,86.562500,86.750000,71.329094,397100
2000-02-10,86.750000,87.312500,85.500000,86.625000,71.226273,503200
2000-02-11,86.437500,88.750000,85.000000,85.125000,69.992882,856900
2000-02-14,85.125000,86.875000,84.625000,86.500000,71.123489,627800
2000-02-15,86.250000,86.625000,85.125000,86.500000,71.123489,542400
2000-02-16,86.750000,87.312500,82.875000,82.937500,68.194275,720300
2000-02-17,84.750000,84.750000,81.125000,82.125000,67.526207,895500
2000-02-18,84.500000,84.500000,80.750000,80.812500,66.446999,925500
2000-02-22,81.250000,82.375000,80.687500,81.562500,67.063683,720100
2000-02-23,81.312500,87.000000,81.062500,85.750000,70.506805,702900
2000-02-24,85.812500,89.937500,85.500000,89.625000,73.692963,1199800
2000-02-25,89.437500,94.000000,88.250000,89.250000,73.384659,1333000
2000-02-28,89.250000,89.250000,87.000000,88.000000,72.356873,518000
2000-02-29,88.750000,92.500000,88.000000,92.500000,76.056931,1381200
2000-03-01,93.250000,96.750000,93.187500,94.750000,77.906929,1488900
2000-03-02,95.250000,97.875000,94.125000,96.250000,79.140274,1819200
2000-03-03,97.000000,102.500000,96.750000,102.500000,84.279297,2295900
2000-03-06,102.750000,105.250000,102.375000,103.687500,85.255684,1421000
2000-03-07,103.937500,105.750000,102.437500,104.875000,86.232124,1041300
2000-03-08,105.000000,105.375000,99.687500,101.750000,83.662598,1041100
2000-03-09,101.750000,108.187500,101.250000,107.187500,88.133522,535500
2000-03-10,109.750000,119.000000,108.500000,112.250000,92.296089,2034400
2000-03-13,107.500000,115.500000,106.500000,110.375000,90.754395,1454200
2000-03-14,111.500000,112.875000,103.500000,104.750000,86.129303,653100
2000-03-15,102.500000,105.500000,101.375000,103.562500,85.152931,700300
2000-03-16,103.875000,105.000000,99.250000,103.312500,84.947365,2024800
2000-03-17,104.125000,117.375000,103.250000,116.500000,95.790573,2099400
2000-03-20,117.625000,123.000000,112.562500,113.437500,93.272507,2254000
2000-03-21,111.000000,119.812500,106.500000,118.250000,97.229507,2692800
2000-03-22,114.875000,117.937500,114.812500,117.156197,96.330147,1258900
2000-03-23,116.500000,119.000000,115.125000,119.000000,97.846191,1656900
2000-03-24,119.000000,128.000000,117.687500,121.312500,99.747604,1934400
2000-03-27,118.250000,119.375000,111.750000,112.000000,92.090538,1315000
2000-03-28,109.500000,115.500000,108.500000,113.250000,93.118347,1649400
2000-03-29,114.000000,116.125000,110.750000,114.187500,93.889168,754300
2000-03-30,112.625000,115.000000,105.125000,106.875000,87.876549,1241200
2000-03-31,108.000000,111.875000,103.312500,105.250000,86.540451,1693300
2000-04-03,108.750000,110.812500,105.500000,105.500000,86.746040,1789500
2000-04-04,106.000000,106.250000,91.125000,98.250000,80.784782,3739600
2000-04-05,97.500000,99.625000,93.500000,97.437500,80.116737,3238700
2000-04-06,101.000000,106.000000,100.000000,106.000000,87.157135,1675700
2000-04-07,106.250000,107.250000,101.187500,102.500000,84.279297,1373500
2000-04-10,104.000000,109.125000,103.562500,107.062500,88.030762,1749900
2000-04-11,107.125000,108.312500,104.312500,104.812500,86.180679,1147200
2000-04-12,106.500000,107.250000,96.500000,96.562500,79.397224,2598500
2000-04-13,96.750000,98.125000,92.312500,95.250000,78.318062,3377700
2000-04-14,92.750000,92.750000,79.437500,82.750000,68.040092,4855800
2000-04-17,81.750000,87.750000,81.000000,87.500000,71.945732,3489600
2000-04-18,87.500000,94.937500,86.875000,93.750000,77.084717,2191500
2000-04-19,93.437500,93.500000,89.625000,92.062500,75.794182,1390200
2000-04-20,91.812500,91.812500,88.000000,88.812500,73.118515,1061100
2000-04-24,88.812500,91.500000,84.625000,86.875000,71.523384,1764300
2000-04-25,88.625000,97.875000,87.500000,97.062500,79.910690,1341500
2000-04-26,97.562500,99.125000,94.000000,94.500000,77.801018,1626100
2000-04-27,91.500000,96.250000,90.375000,95.187500,78.366982,1772400
2000-04-28,96.250000,97.500000,90.875000,93.250000,76.771843,1145600
2000-05-01,93.250000,101.625000,93.250000,97.000000,79.859215,2319300
2000-05-02,95.000000,97.625000,92.500000,93.000000,76.566032,1666500
2000-05-03,92.250000,95.750000,89.687500,91.125000,75.022369,1931000
2000-05-04,91.375000,92.000000,88.125000,90.187500,74.250519,920700
2000-05-05,89.375000,92.187500,87.437500,89.875000,73.993248,1378100
2000-05-08,86.000000,87.875000,85.750000,87.312500,71.883606,2817000
2000-05-09,86.000000,87.000000,84.750000,85.625000,70.494278,1739100
2000-05-10,83.000000,83.687500,80.562500,81.437500,67.046730,2340600
2000-05-11,81.500000,83.250000,80.437500,80.875000,66.583618,2276000
2000-05-12,80.250000,84.875000,80.250000,83.781197,68.976242,1911200
2000-05-15,83.812500,88.000000,83.812500,87.062500,71.677757,1668900
2000-05-16,88.000000,89.250000,84.000000,85.500000,70.391335,2538400
2000-05-17,85.125000,86.000000,83.000000,84.687500,69.722443,1231000
2000-05-18,83.875000,87.500000,83.875000,85.250000,70.185532,1493000
2000-05-19,84.250000,85.000000,82.125000,84.562500,69.619522,1537500
2000-05-22,83.500000,83.875000,80.625000,82.000000,67.509834,1345600
2000-05-23,81.875000,85.500000,81.500000,82.812500,68.178749,1203900
2000-05-24,82.625000,83.625000,79.500000,80.000000,65.863251,1530200
2000-05-25,80.500000,83.375000,71.937500,73.000000,60.100208,4030100
2000-05-26,73.125000,73.375000,69.375000,69.812500,57.475971,2378100
2000-05-30,71.500000,73.437500,70.625000,72.000000,59.276943,2205300
2000-05-31,72.000000,74.875000,71.125000,73.562500,60.563332,1363800
2000-06-01,74.562500,77.687500,73.625000,76.375000,62.878860,1684900
2000-06-02,84.500000,87.250000,83.500000,86.875000,71.523384,3567900
2000-06-05,86.875000,87.875000,84.500000,84.500000,69.568085,1576600
2000-06-06,84.000000,85.125000,81.750000,83.125000,68.436073,1033200
2000-06-07,82.875000,88.000000,82.375000,86.687500,71.369019,1319900
2000-06-08,86.875000,87.625000,85.062500,85.062500,70.031174,1255000
2000-06-09,85.125000,86.562500,83.250000,83.250000,68.538956,1006800
2000-06-12,83.312500,84.312500,81.750000,83.312500,68.590431,732800
2000-06-13,83.500000,85.750000,82.625000,85.125000,70.082596,773200
2000-06-14,85.187500,90.375000,84.812500,89.937500,74.044724,1953600
2000-06-15,89.937500,90.812500,87.000000,90.250000,74.301971,2120900
2000-06-16,90.250000,91.437500,87.625000,89.937500,74.044724,1792300
2000-06-19,90.187500,93.000000,89.500000,91.625000,75.434006,2092900
2000-06-20,91.500000,93.437500,87.375000,89.000000,73.272873,2362600
2000-06-21,88.000000,88.375000,84.250000,86.625000,71.317551,2875200
2000-06-22,86.625000,86.625000,82.000000,84.250000,69.362267,1480100
2000-06-23,85.250000,87.000000,84.000000,86.000000,70.803001,1616700
2000-06-26,86.750000,88.000000,85.750000,87.750000,72.243767,1175700
2000-06-27,87.750000,89.375000,87.625000,88.312500,72.706841,1175700
2000-06-28,88.000000,90.937500,88.000000,89.875000,73.993248,1180400
2000-06-29,90.125000,93.125000,88.312500,92.625000,76.257317,1385400
2000-06-30,93.000000,95.937500,92.562500,94.781197,78.032463,2540600
2000-07-03,94.375000,94.937500,93.437500,94.937500,78.161133,453100
2000-07-05,94.375000,97.000000,93.875000,95.937500,78.984459,1077000
2000-07-06,90.000000,94.000000,88.375000,93.187500,76.720406,3343100
2000-07-07,93.187500,95.250000,90.937500,94.937500,78.161133,1265600
2000-07-10,94.875000,98.875000,93.812500,97.687500,80.425224,1498700
2000-07-11,97.562500,99.187500,97.062500,98.500000,81.094147,1249100
2000-07-12,100.125000,104.250000,100.125000,101.937500,83.924194,2751000
2000-07-13,100.500000,104.250000,99.500000,104.250000,85.828018,2207300
2000-07-14,104.250000,105.250000,102.875000,104.187500,85.776627,1143000
2000-07-17,104.062500,104.125000,100.000000,100.000000,82.329086,1225000
2000-07-18,102.000000,104.250000,101.125000,103.875000,85.519325,2449700
2000-07-19,103.187500,103.562500,100.312500,100.750000,82.946533,874200
2000-07-20,101.000000,104.937500,101.000000,103.687500,85.466751,1027700
2000-07-21,103.625000,105.687500,102.812500,104.250000,85.930420,1155300
2000-07-24,104.750000,106.937500,102.750000,105.375000,86.857681,1457700
2000-07-25,105.750000,106.750000,103.687500,106.000000,87.372887,1092500
2000-07-26,105.625000,105.937500,102.750000,105.937500,87.321358,1247400
2000-07-27,105.750000,106.375000,99.875000,100.000000,82.427223,1299100
2000-07-28,100.125000,101.062500,95.937500,98.500000,81.190842,1370800
2000-07-31,96.000000,98.937500,94.500000,98.687500,81.345398,1734100
2000-08-01,99.000000,102.250000,97.000000,100.625000,82.942436,1990600
2000-08-02,99.250000,102.937500,99.250000,102.125000,84.178818,13171500
2000-08-03,101.625000,105.625000,100.500000,105.625000,87.063789,2700200
2000-08-04,109.000000,112.937500,108.000000,111.250000,91.700333,3709300
2000-08-07,111.500000,115.000000,109.750000,114.062500,94.018585,2457700
2000-08-08,114.062500,115.312500,112.812500,113.000000,93.142769,1984600
2000-08-09,113.000000,116.750000,111.875000,114.937500,94.739815,1488800
2000-08-10,115.375000,116.750000,111.375000,112.000000,92.318520,1188900
2000-08-11,111.750000,119.875000,111.750000,119.875000,98.809677,1489600
2000-08-14,118.000000,121.750000,116.625000,120.750000,99.530899,2121700
2000-08-15,120.812500,120.812500,117.750000,118.187500,97.418701,1548900
2000-08-16,117.000000,118.375000,111.625000,113.000000,93.142769,2521000
2000-08-17,113.062500,118.875000,113.062500,118.625000,97.779312,1780400
2000-08-18,118.875000,119.000000,116.000000,117.000000,96.439903,853900
2000-08-21,116.937500,118.750000,116.250000,117.812500,97.109596,1082000
2000-08-22,117.937500,121.500000,117.750000,119.875000,98.809677,2178800
2000-08-23,119.750000,119.750000,118.062500,119.000000,98.088432,1650600
2000-08-24,119.062500,120.875000,117.937500,118.250000,97.470253,1049600
2000-08-25,118.500000,120.187500,117.125000,119.375000,98.397507,984200
2000-08-28,118.250000,124.500000,118.250000,122.437500,100.921867,1422700
2000-08-29,121.500000,127.437500,121.375000,127.437500,105.043190,2495500
2000-08-30,125.500000,126.500000,123.125000,123.687500,101.952209,2136000
2000-08-31,124.500000,129.500000,123.875000,129.500000,106.743309,1394100
2000-09-01,128.000000,129.812500,127.125000,129.625000,106.846298,993800
2000-09-05,128.687500,130.062500,127.187500,128.812500,106.176613,1184400
2000-09-06,128.687500,132.875000,127.500000,128.125000,105.609909,2104200
2000-09-07,127.875000,129.500000,125.937500,128.687500,106.073524,1046800
2000-09-08,127.500000,129.187500,124.000000,124.250000,102.415855,1358800
2000-09-11,127.000000,132.437500,126.312500,132.000000,108.803947,2718400
2000-09-12,132.312500,133.625000,129.687500,131.312500,108.237297,1905100
2000-09-13,129.250000,130.750000,127.375000,128.500000,105.919014,1437400
2000-09-14,129.375000,131.750000,128.687500,129.000000,106.331154,1278100
2000-09-15,128.000000,128.125000,124.312500,124.875000,102.931030,1441100
2000-09-18,124.000000,124.125000,117.750000,118.562500,97.727776,2410400
2000-09-19,118.562500,121.437500,115.312500,119.937500,98.861183,3284700
2000-09-20,121.500000,122.937500,114.937500,118.000000,97.264137,2067500
2000-09-21,114.000000,114.312500,111.250000,113.250000,93.348869,2324000
2000-09-22,110.000000,115.500000,109.500000,114.875000,94.688301,2382900
2000-09-25,116.125000,118.687500,116.062500,116.500000,96.027740,1337900
2000-09-26,115.125000,115.625000,109.500000,110.875000,91.391197,2032900
2000-09-27,111.000000,111.750000,105.750000,107.062500,88.248680,2008800
2000-09-28,107.000000,114.562500,107.000000,113.000000,93.142769,1891700
2000-09-29,111.500000,117.250000,111.437500,114.062500,94.018585,2193700
2000-10-02,113.125000,116.875000,113.125000,115.375000,95.100449,1258700
2000-10-03,115.625000,116.875000,113.000000,113.875000,93.864044,1502600
2000-10-04,113.500000,113.562500,108.625000,109.437500,90.206306,1757900
2000-10-05,109.750000,115.937500,109.750000,114.875000,94.688301,1853900
2000-10-06,113.375000,113.625000,105.437500,108.875000,89.742638,3625100
2000-10-09,107.000000,107.625000,103.687500,105.250000,86.754707,1612200
2000-10-10,105.312500,105.750000,100.000000,102.687500,84.642487,2744500
2000-10-11,99.500000,106.000000,96.562500,104.000000,85.724358,5509500
2000-10-12,104.000000,104.000000,94.062500,94.312500,77.739220,3723100
2000-10-13,94.312500,102.000000,94.312500,101.500000,83.663651,2798700
2000-10-16,99.750000,106.062500,98.500000,103.625000,85.415237,3475400
2000-10-17,103.375000,103.812500,96.250000,99.250000,81.809052,2111700
2000-10-18,95.500000,101.437500,91.875000,98.000000,80.778702,4426400
2000-10-19,101.750000,104.437500,99.750000,100.562500,82.992538,2322600
2000-10-20,100.562500,106.312500,99.750000,104.937500,86.603149,1707400
2000-10-23,104.687500,105.125000,101.250000,102.437500,84.539948,2019600
2000-10-24,103.625000,106.500000,99.000000,101.125000,83.456741,1904000
2000-10-25,99.375000,100.375000,95.750000,96.187500,79.381905,2166600
2000-10-26,96.187500,98.000000,90.875000,92.937500,76.699745,2352000
2000-10-27,94.000000,95.750000,91.875000,93.000000,76.751328,2097000
2000-10-30,92.750000,98.437500,92.625000,96.500000,79.639801,1803800
2000-10-31,95.500000,101.437500,94.187500,99.812500,82.373573,1863800
2000-11-01,96.750000,97.750000,94.562500,96.687500,79.794540,2094600
2000-11-02,97.625000,100.000000,96.312500,99.250000,81.909348,1505800
2000-11-03,99.250000,101.625000,99.250000,100.437500,82.889359,1658600
2000-11-06,98.375000,99.250000,96.000000,96.062500,79.278748,1927800
2000-11-07,96.062500,97.000000,93.000000,93.750000,77.370285,1756700
2000-11-08,92.500000,93.500000,90.625000,92.437500,76.287125,2051000
2000-11-09,92.000000,93.000000,89.250000,91.875000,75.822845,1845200
2000-11-10,89.000000,91.625000,87.125000,89.187500,73.604919,2604300
2000-11-13,86.375000,87.937500,83.312500,86.375000,71.283836,3201700
2000-11-14,90.000000,92.000000,88.250000,88.875000,73.347023,2167100
2000-11-15,87.250000,92.250000,87.062500,90.062500,74.327026,1851400
